,IT_relatedness,deterministic_following_activity,deterministic_preceding_activity,following_activities_standardization,preceding_activities_standardization,failure_rate,number_of_resources,ef_relative,median_execution_time,et_relative,stability,Confidence_activity_Automated,Confidence_activity_Physical or Cognitive Task,Confidence_action_Automated,Confidence_action_Low Automatable User Task,Confidence_action_High Automatable User Task,Confidence_action_Physical or Cognitive Task,Confidence_business object_Automated,Confidence_business object_Physical or Cognitive Task,task_type
500,0.6281129121780396,False,False,3.0,7.0,1.0711462450592886,6,0.014852570426394863,1538.27,0.008913795948191205,17.246080876463186,0.2297065109014511,0.7702934145927429,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
619,0.5903375148773193,False,False,0.0,5.0,1.0399975329200974,15,0.14943315631231574,11582.63,0.18201049098016345,1.7038387445685184,0.6510456800460815,0.3489542901515961,0.1985242068767548,0.3114553093910217,0.20879678428173065,0.28122374415397644,0.0,0.0,Automated
0,0.5843467712402344,True,False,1.0,0.0,1.0,1,0.04991228070174337,-1.0,-8.053259522894604e-05,0.0,0.7809216976165771,0.21907827258110046,0.2325587719678879,0.3710432350635529,0.21996326744556427,0.1764346957206726,0.7671414613723755,0.2328585982322693,Automated
190,1.0,False,False,6.0,5.0,1.1232876712328768,4,0.001848762231140369,0.12,0.004658896480746055,1604.4932000840756,0.7145548462867737,0.28544512391090393,0.21666468679904935,0.3527006804943085,0.2297641634941101,0.2008705139160156,0.6524069905281067,0.3475930094718933,Physical or Cognitive Task
219,0.6864859461784363,False,False,2.0,3.0,1.0,4,0.0003832799747486135,0.0,6.0070935098727575e-05,677.4651546829992,0.4194788336753845,0.5805211663246155,0.20561712980270386,0.2137925624847412,0.15027888119220734,0.4303114414215088,0.6044913530349731,0.3955086469650269,Physical or Cognitive Task
620,1.0,False,False,0.0,12.0,1.0004865588127965,409,0.01822274508761479,5574.77,0.022795261455075964,29.548082906518413,0.8119880557060242,0.18801194429397586,0.2353595346212387,0.3205822706222534,0.256297379732132,0.18776077032089236,0.0,0.0,Low Automatable User Task
598,0.8579996824264526,True,True,1.0,1.0,2.0,1,0.13333333333334307,2.11,0.2411830130888796,0.08712196879309965,0.4541470110416413,0.5458529591560364,0.21042849123477936,0.2433043718338013,0.22641444206237796,0.31985270977020264,0.5122535824775696,0.4877464473247528,Physical or Cognitive Task
517,0.6257888674736023,False,False,5.0,4.0,1.0,1,0.08159988912116715,5760.0,0.07056793911528735,15.90820389041539,0.7129831910133362,0.28701677918434143,0.24643826484680176,0.3654172420501709,0.25258731842041016,0.13555718958377838,0.4418332874774933,0.5581666827201843,Physical or Cognitive Task
431,1.0,False,False,0.0,0.0,1.1305555555555555,1,0.0010200993406323576,0.0,8.232675228570967e-06,32.14456875795395,0.6612124443054199,0.3387875854969025,0.2102096527814865,0.3390132188796997,0.2137802392244339,0.2369969189167023,0.7143920660018921,0.2856079339981079,Low Automatable User Task
346,0.5359474420547485,False,True,3.0,1.0,1.0,4,0.00033818821301348246,0.03,6.448264487523911e-07,3.1349643463497454,0.33430811762809753,0.6656918525695801,0.20561712980270386,0.2137925624847412,0.15027888119220734,0.4303114414215088,0.693031370639801,0.306968629360199,Physical or Cognitive Task
485,0.6458295583724976,True,True,1.0,1.0,1.0,3,2.717686705076639e-05,1945.68,1.634195727214052e-05,0.0,0.2290088534355164,0.7709911465644836,0.21576885879039764,0.2675986588001251,0.21141976118087769,0.30521273612976074,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
301,1.0,False,False,6.0,2.0,1.0,4,0.0005636470216891372,0.05,4.900451627676026e-09,0.00135,0.5484278202056885,0.4515721499919891,0.0,0.0,0.0,0.0,0.730520486831665,0.2694794237613678,Low Automatable User Task
470,0.6281129121780396,True,False,1.0,2.0,1.0476190476190477,6,0.0017936732253505813,2854.77,0.002515698883262614,91.43803494537194,0.3086588978767395,0.6913411021232605,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
223,1.0,False,False,6.0,4.0,1.53125,6,0.0011047481625107091,0.0,0.0007771835287512546,2375.8910237492128,0.8567842841148376,0.14321567118167874,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.8389976620674133,0.16100238263607025,High Automatable User Task
205,1.0,False,False,6.0,5.0,1.0135135135135136,8,0.0016909410650674118,0.0,0.004859834495022353,2432.3036452605998,0.8387205004692078,0.16127949953079224,0.2565959692001343,0.3293075859546661,0.2507301568984985,0.16336636245250702,0.7444794178009033,0.2555206120014191,High Automatable User Task
313,0.4680659174919128,False,False,3.0,3.0,1.0,2,9.018352347026196e-05,0.0,0.0,0.0,0.7473565340042114,0.25264349579811096,0.24702470004558566,0.34256333112716675,0.2388069927692413,0.17160499095916748,0.6980792880058289,0.30192068219184875,Automated
290,1.0,False,False,5.0,7.0,1.25,4,0.00022545880867565495,0.0,0.0004195918910411455,4847.422570980515,0.7829331159591675,0.2170668244361877,0.2297472953796387,0.3982765376567841,0.24932706356048584,0.12264904379844666,0.8122810125350952,0.1877189874649048,High Automatable User Task
45,0.8526842594146729,False,True,3.0,1.0,1.6317722681359046,73,0.003807283330869317,41.0,0.006999491248520061,67.3657717815184,0.6532322764396667,0.3467676937580109,0.21186864376068115,0.25824984908103943,0.2155607640743256,0.31432074308395386,0.0,0.0,Physical or Cognitive Task
289,1.0,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.0,0.0,0.0,0.8665585517883301,0.13344146311283112,0.23515385389328006,0.3426637649536133,0.2259347587823868,0.1962476521730423,0.8663965463638306,0.13360349833965302,Automated
222,1.0,False,False,5.0,6.0,1.0,4,0.0003607340938810478,65.0,5.3522315617764546e-06,63.440848912979966,0.7957339286804199,0.20426608622074127,0.2081724554300308,0.2935497760772705,0.2183545082807541,0.2799232304096222,0.7764185667037964,0.2235814183950424,High Automatable User Task
251,0.6672031283378601,False,False,2.0,6.0,1.0,1,0.000180367046940524,0.0,0.0006309081234805086,15127.467857219584,0.6508393883705139,0.3491606414318085,0.2010731399059296,0.2257559448480606,0.1469419300556183,0.4262289106845856,0.689042329788208,0.3109577000141144,Low Automatable User Task
281,0.573469877243042,False,False,3.0,3.0,1.0,3,0.00011272940433782749,0.0,0.0,0.0,0.8590276837348938,0.1409722864627838,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.5690100193023682,0.43098998069763184,Physical or Cognitive Task
328,0.6754818558692932,True,True,1.0,1.0,1.0,1,2.254588086756549e-05,0.0,0.0,0.0,0.8042174577713013,0.19578255712985992,0.2300214171409607,0.4150434732437134,0.21787557005882266,0.13705946505069733,0.7268760800361633,0.2731239199638367,Automated
584,0.7834091782569885,True,False,1.0,3.0,3.1764705882352944,9,0.03873744619799142,0.0,0.0033980582524271844,0.016422082459818323,0.599159300327301,0.4008406400680542,0.2200354039669037,0.1851336508989334,0.14537353813648224,0.4494574964046478,0.5763099789619446,0.4236900806427002,Physical or Cognitive Task
173,0.5703593492507935,False,False,9.0,8.0,1.0,6,0.002795689227578117,938045.0,0.0032032864002598553,388.1036885943171,0.7019279599189758,0.2980720102787018,0.0,0.0,0.0,0.0,0.7944785356521606,0.20552147924900047,Low Automatable User Task
399,0.7834091782569885,False,False,3.0,8.0,2.1277795176949583,90,0.005404360556917587,0.4,0.00594063303779996,4.6054971808643765,0.8038776516914368,0.19612230360507965,0.2200354039669037,0.1851336508989334,0.14537353813648224,0.4494574964046478,0.0,0.0,Low Automatable User Task
348,1.0,False,False,3.0,3.0,1.0,4,0.00022545880867565495,0.09,6.88148526439612e-09,0.016646464646464652,0.5725612640380859,0.4274387061595917,0.2016727179288864,0.2748234272003174,0.22120040655136108,0.3023035228252411,0.723206639289856,0.27679339051246643,Automated
514,0.6281129121780396,False,True,3.0,1.0,1.0,6,0.00038364573057108416,193.47,7.783946633176415e-05,352.87456830181554,0.20912526547908786,0.790874719619751,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
211,0.5693081617355347,False,False,0.0,0.0,1.0,4,0.00020291292780808947,0.0,0.0,0.0,0.7111504673957825,0.28884953260421753,0.18544505536556244,0.2572101354598999,0.14621759951114655,0.4111272394657135,0.7086544036865234,0.29134559631347656,Physical or Cognitive Task
447,1.0,False,False,2.0,11.0,1.0040728589206924,136,0.005561045238399315,2148.0,0.004893834664146235,8.898547922397688,0.8518902063369751,0.1481098085641861,0.2353595346212387,0.3205822706222534,0.256297379732132,0.18776077032089236,0.786298930644989,0.2137010395526886,Low Automatable User Task
192,0.5835991501808167,False,False,19.0,16.0,1.9795918367346936,5,0.0065608513324615396,0.55,0.004447481040227468,29.42865431623817,0.7244254350662231,0.27557462453842163,0.216055229306221,0.2428453415632248,0.22369764745235446,0.3174017369747162,0.7264947295188904,0.273505300283432,High Automatable User Task
6,0.5843467712402344,True,False,1.0,2.0,1.0,53,0.019126620900077697,0.0,4.891596724889736e-05,0.0009004359808373896,0.8542952537536621,0.1457047015428543,0.21172721683979034,0.32218268513679504,0.22181403636932373,0.2442761063575745,0.7671414613723755,0.2328585982322693,Low Automatable User Task
490,0.6458295583724976,False,False,5.0,5.0,1.0,2,0.10731119149402753,1379.9450000000006,0.05415101385580255,2.3996205070431156,0.2003461718559265,0.7996537685394287,0.21576885879039764,0.2675986588001251,0.21141976118087769,0.30521273612976074,0.3984242081642151,0.6015758514404297,Physical or Cognitive Task
635,0.21961304545402527,False,True,4.0,1.0,3.2393247269116188,0,0.2144077823057816,0.0,0.05580101404060405,0.9117073669148954,0.5663219690322876,0.4336780309677124,0.0,0.0,0.0,0.0,0.6191453337669373,0.3808546960353851,Physical or Cognitive Task
439,1.0,False,False,0.0,0.0,1.0,1,2.819684909610299e-05,0.0,3.8569572399020697e-11,0.02222222222222224,0.8079931735992432,0.1920067667961121,0.2464669346809387,0.3546093702316284,0.21550096571445465,0.1834227591753006,0.7901918292045593,0.2098081409931183,Automated
638,0.7140130996704102,True,False,1.0,0.0,1.0,0,0.06894965163665116,0.47,0.00019352367537291682,0.15715973412829676,0.3861123919487,0.6138875484466553,0.0,0.0,0.0,0.0,0.5850542187690735,0.4149458110332489,Physical or Cognitive Task
630,1.0,False,True,3.0,1.0,1.1194029850746268,4,0.00016616484882322037,4322.12,1.7816923419788473e-05,43.002973185579,0.799369215965271,0.2006307691335678,0.0,0.0,0.0,0.0,0.7023302316665649,0.29766976833343506,Automated
170,1.0,False,False,8.0,13.0,2.9166666666666665,6,0.0007891058303647925,0.0,2.754627271859292e-05,49.6594684141981,0.829788863658905,0.17021112143993378,0.0,0.0,0.0,0.0,0.7977570295333862,0.20224295556545252,High Automatable User Task
51,0.5526784062385559,False,False,3.0,2.0,1.1111111111111112,1,8.570136929362789e-05,0.0,0.0002152494747904745,3065.2818225300834,0.7360231280326843,0.2639768421649933,0.2087671011686325,0.18883246183395386,0.13693250715732574,0.4654679894447327,0.6555955410003662,0.3444044291973114,Physical or Cognitive Task
516,0.6540809273719788,False,False,4.0,12.0,1.0,1,0.08159988912116715,21988.72,0.3315779583195061,9.821433624826645,0.8308320641517639,0.16916796565055847,0.22073450684547424,0.4045023620128632,0.2473345845937729,0.1274285912513733,0.4418332874774933,0.5581666827201843,Physical or Cognitive Task
90,1.0,False,False,19.0,15.0,1.046783625730994,8,0.004035712675294232,0.02,0.0009602005914251424,328.9026045576829,0.8093288540840149,0.19067110121250155,0.19983045756816864,0.2224838733673096,0.1477046012878418,0.4299811124801636,0.7675859332084656,0.232414111495018,High Automatable User Task
37,0.7532761096954346,False,False,0.0,0.0,1.4405286343612336,91,0.002101826081926268,16.0,0.0024948975824495463,144.7499936066004,0.7395063638687134,0.2604936957359314,0.21571694314479828,0.2250250726938248,0.20481766760349274,0.35444030165672297,0.648764967918396,0.3512350618839264,Physical or Cognitive Task
193,1.0,False,False,4.0,3.0,1.0,2,0.0002480046895432204,0.12,0.0014049232495921505,3035.006591028182,0.4405071139335632,0.5594928860664368,0.0,0.0,0.0,0.0,0.6943777799606323,0.3056221902370453,Automated
240,1.0,False,False,2.0,2.0,1.0,2,4.509176173513098e-05,720.0,7.507074833886678e-06,720.0000000000001,0.8488557934761047,0.15114419162273407,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.8721401691436768,0.12785977125167847,High Automatable User Task
666,1.0,False,False,0.0,0.0,1.4,1,0.002448408534452606,0.7,0.00465676722990361,2466.193808606445,0.7856953144073486,0.21430464088916776,0.22215217351913447,0.37386807799339294,0.2127208709716797,0.19125890731811526,0.7541597485542297,0.2458401918411255,Low Automatable User Task
33,0.5973796844482422,False,False,4.0,10.0,1.0064104440476538,190,0.07366461197629272,0.0,0.0600880393782172,4.987920941432983,0.489141970872879,0.5108579993247986,0.20537815988063807,0.2883005440235138,0.17202916741371155,0.3342921137809753,0.4299383759498596,0.5700616836547852,Low Automatable User Task
189,0.686505913734436,False,False,2.0,2.0,1.0,3,6.763764260269648e-05,0.0,7.819869618631955e-10,0.05000000000000001,0.8192499876022339,0.18074996769428253,0.2565959692001343,0.3293075859546661,0.2507301568984985,0.16336636245250702,0.5690100193023682,0.43098998069763184,Physical or Cognitive Task
660,1.0,False,False,0.0,0.0,1.0,15,0.005129998834091176,21.49,0.02230192142494881,1680.6748567648553,0.7971168160438538,0.20288313925266266,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.6418359279632568,0.35816413164138794,High Automatable User Task
129,1.0,False,False,3.0,5.0,1.0,5,0.00160075754159715,0.0,0.0003942943000300864,1065.111779771943,0.7399522662162781,0.2600477635860443,0.20133887231349945,0.3207260370254517,0.2176496982574463,0.2602854073047638,0.8257132172584534,0.17428679764270782,Physical or Cognitive Task
261,1.0,False,False,2.0,3.0,1.0,2,0.00013527528520539296,51840.0,0.004549287349335325,78304.63366336633,0.4837612211704254,0.5162387490272522,0.0,0.0,0.0,0.0,0.6705248355865479,0.32947513461112976,Physical or Cognitive Task
18,0.5843467712402344,False,False,0.0,2.0,1.0,59,0.02911899313500811,0.75,0.0001533590573732085,0.0014956548528897602,0.7357847094535828,0.26421529054641724,0.19617852568626404,0.32656899094581604,0.2103492021560669,0.2669033110141754,0.7671414613723755,0.2328585982322693,Low Automatable User Task
196,0.5707703232765198,False,False,4.0,15.0,1.0,7,0.0013527528520539305,0.03,0.0015451106257024702,867.574556362311,0.8028897047042847,0.19711023569107056,0.19926366209983826,0.4530453681945801,0.22367286682128906,0.12401805073022842,0.7601590752601624,0.2398408800363541,Low Automatable User Task
382,0.5028931498527527,True,True,1.0,1.0,2.3006001500375093,87,0.042939072918149385,0.57,0.0016471963934236993,0.036308025123364784,0.7983019351959229,0.20169806480407715,0.2065488547086716,0.20672211050987244,0.15489530563354492,0.43183374404907227,0.661917507648468,0.338082492351532,Low Automatable User Task
120,0.5359474420547485,False,False,8.0,8.0,1.0,4,0.0013527528520539305,2290.16,0.0030352293216235147,2137.7892678709004,0.7952440977096558,0.20475584268569946,0.0,0.0,0.0,0.0,0.794653594493866,0.2053464651107788,Low Automatable User Task
164,0.8356830477714539,False,False,0.0,0.0,1.0,9,0.006200117238580542,0.0,0.002578145117828303,980.5838506865193,0.7988402843475342,0.2011597454547882,0.2016727179288864,0.2748234272003174,0.22120040655136108,0.3023035228252411,0.6551019549369812,0.3448980152606964,Low Automatable User Task
106,0.5772523880004883,False,False,6.0,5.0,1.0666666666666669,4,0.0010822022816431435,0.05,0.00030050111558536273,566.1935740048237,0.4754021167755127,0.5245978236198425,0.21699026226997373,0.18447604775428766,0.14353124797344208,0.4550023972988129,0.6763257384300232,0.3236742615699768,Physical or Cognitive Task
595,0.6178087592124939,False,True,2.0,1.0,2.0,8,0.014347202295552369,0.0,0.0,0.0,0.4770676493644714,0.5229323506355286,0.20581483840942386,0.17873404920101166,0.11822976917028427,0.4972213804721832,0.6472104787826538,0.35278943181037903,Physical or Cognitive Task
242,1.0,True,True,1.0,1.0,1.0,2,4.509176173513098e-05,0.09,9.383843542358345e-10,0.09,0.7951017618179321,0.20489831268787384,0.227938249707222,0.4234689772129059,0.2205403447151184,0.12805238366127014,0.7204447388648987,0.2795552015304565,Low Automatable User Task
355,1.0,False,False,2.0,2.0,1.0,3,6.763764260269648e-05,0.8,0.00022521641561373023,14399.466681481206,0.8456645011901855,0.15433551371097565,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.716568648815155,0.28343138098716736,High Automatable User Task
526,0.6458295583724976,False,False,8.0,5.0,1.007396449704142,2,0.007865467019322885,1470.83,0.003434795248093683,59.86240272630389,0.21242700517177585,0.7875729203224182,0.21576885879039764,0.2675986588001251,0.21141976118087769,0.30521273612976074,0.3160761594772339,0.6839238405227661,Physical or Cognitive Task
42,0.8526842594146729,False,True,2.0,1.0,1.4694072657743786,73,0.013172300460429949,8.0,0.01612328422079451,20.884153477603164,0.6083987355232239,0.39160120487213135,0.21186864376068115,0.25824984908103943,0.2155607640743256,0.31432074308395386,0.0,0.0,Physical or Cognitive Task
641,0.383373886346817,False,False,4.0,0.0,1.4775,0,0.0776915998422526,151975.0,0.009879349140057241,1.5151502695698569,0.6872789263725281,0.31272104382514954,0.20583350956439966,0.2017827183008194,0.1452624350786209,0.4471213519573212,0.6500776410102844,0.3499223589897156,Physical or Cognitive Task
137,1.0,False,False,8.0,10.0,1.0,6,0.004238625603102296,0.08,0.002185915941099568,499.75601845437853,0.4892338812351227,0.5107660889625549,0.20481066405773166,0.20426295697689054,0.1263377070426941,0.4645887017250061,0.5796892642974854,0.4203107655048369,Physical or Cognitive Task
40,1.0,True,False,1.0,2.0,1.1785714285714286,8,7.070362966724294e-05,0.0,8.154217219844216e-05,2875.796279725725,0.8270044326782227,0.17299550771713254,0.0,0.0,0.0,0.0,0.6470850110054016,0.352914959192276,Automated
23,0.559363067150116,False,True,0.0,1.0,6.148148148148147,19,0.0025324180015255803,0.41,0.001705377300523233,4.991836076745479,0.6005623936653137,0.3994376063346863,0.2101373374462128,0.18639297783374786,0.1383802592754364,0.4650893807411194,0.6179069876670837,0.38209298253059387,Physical or Cognitive Task
160,0.6672031283378601,False,False,22.0,14.0,1.0,7,0.011701312170266641,64800.0,0.2271149454032444,207.9496298751507,0.3067391514778137,0.6932608485221863,0.2152516394853592,0.25210994482040405,0.2120872139930725,0.32055118680000305,0.693031370639801,0.306968629360199,Physical or Cognitive Task
76,1.0,False,False,20.0,10.0,1.0,10,0.01828470938359539,0.03,0.0035458854711423547,53.21255670991845,0.6789767742156982,0.3210232555866241,0.0,0.0,0.0,0.0,0.6848457455635071,0.3151542544364929,Physical or Cognitive Task
207,1.0,False,False,11.0,7.0,2.1,6,0.0004734634982188756,0.0,0.0007907046567789747,6144.401815223006,0.8968716263771057,0.10312840342521667,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.8478017449378967,0.15219829976558685,High Automatable User Task
140,1.0,False,False,16.0,15.0,1.0,8,0.006718672498534473,0.0,0.0019746785329459613,162.94271322945073,0.8726905584335327,0.1273094117641449,0.20724670588970184,0.3520422577857971,0.22433841228485107,0.2163725942373276,0.7405403256416321,0.2594596743583679,Low Automatable User Task
262,0.7564176917076111,False,False,9.0,8.0,1.0,4,0.0003607340938810478,0.0,0.0009462042238544664,11343.75,0.8785212635993958,0.12147871404886244,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.6495794057846069,0.3504205942153931,Low Automatable User Task
101,0.5703593492507935,False,False,19.0,14.0,1.015759312320917,9,0.015985029535103844,0.0,0.008439720081544491,486.6910441916719,0.4456374943256378,0.5543625354766846,0.1950574219226837,0.2041036039590836,0.11868154257535934,0.4821573197841644,0.6115165948867798,0.3884834051132202,Physical or Cognitive Task
151,0.6754818558692932,False,False,33.0,22.0,1.0997566909975671,8,0.01019073815213962,0.0,0.006916964377783103,407.0872510352539,0.723887026309967,0.2761129140853882,0.0,0.0,0.0,0.0,0.8257536292076111,0.17424637079238892,Low Automatable User Task
94,0.686505913734436,False,False,23.0,6.0,1.0,9,0.01485773549172556,0.0,0.0008074514288919117,53.48593744805132,0.734802782535553,0.26519718766212463,0.21105413138866425,0.26930010318756104,0.2344561368227005,0.28518956899642944,0.5058524012565613,0.494147539138794,Physical or Cognitive Task
36,0.5889988541603088,False,True,2.0,1.0,1.168180638463535,132,0.009643546579766231,1.0,0.003174669425988635,25.25058146453762,0.8930311799049377,0.10696881264448166,0.2414271682500839,0.3107821345329285,0.25984159111976624,0.18794915080070496,0.5948723554611206,0.4051276445388794,High Automatable User Task
80,1.0,False,False,19.0,19.0,1.0954446854663775,7,0.011385669838120666,0.1,0.011374105511480331,307.46353605044936,0.8520392775535583,0.14796072244644165,0.2565959692001343,0.3293075859546661,0.2507301568984985,0.16336636245250702,0.6687771677970886,0.3312227725982666,Automated
330,1.0,True,False,1.0,2.0,1.0,1,6.763764260269648e-05,0.0,4.561069286227398e-06,291.6333333333333,0.8401461243629456,0.15985381603240967,0.2393220216035843,0.3745757937431336,0.2349509298801422,0.15115119516849518,0.7999648451805115,0.20003516972064966,High Automatable User Task
454,0.6281129121780396,False,False,0.0,4.0,1.0315126050420171,10,0.00030765895347081574,10675.0,0.00039687939577259936,75.2002145199319,0.7991165518760681,0.2008834332227707,0.20227958261966705,0.23748888075351715,0.15444546937942505,0.4057860970497131,0.5473319292068481,0.4526681303977966,Low Automatable User Task
84,0.4750131964683533,False,False,14.0,19.0,1.0642978003384094,9,0.014181359065698725,0.03,0.006578894106191584,89.378410107585,0.7830719947814941,0.21692799031734467,0.2010731399059296,0.2257559448480606,0.1469419300556183,0.4262289106845856,0.7646718025207521,0.23532819747924805,Low Automatable User Task
565,0.5681877136230469,True,True,1.0,1.0,1.0,7,2.309975629757106e-05,18043615.0,4.0590127556581565e-05,6541.67766781906,0.21411944925785065,0.7858805060386658,0.2065145969390869,0.21403315663337708,0.14413444697856906,0.4353177547454834,0.3160761594772339,0.6839238405227661,Physical or Cognitive Task
24,1.0,False,True,0.0,1.0,1.6385767790262171,168,0.13138138138138408,7.33,0.03809799644859063,318.3274517619883,0.8132402300834656,0.18675974011421204,0.2301355749368668,0.336115837097168,0.22746072709560394,0.20628781616687772,0.0,0.0,Automated
8,1.0,False,True,3.0,1.0,1.401794616151545,58,0.026811594202901728,0.0,1.3107238315706818e-08,2.3413822994104302e-06,0.8016290068626404,0.1983710676431656,0.21810328960418698,0.325384259223938,0.236094743013382,0.22041761875152588,0.5296938419342041,0.4703061878681183,High Automatable User Task
528,0.5972120761871338,False,False,10.0,2.0,1.071236559139785,3,0.055231517307497854,2.68,0.011473773983479122,26.385109103285664,0.2283414006233216,0.7716585993766785,0.2039087414741516,0.22029949724674225,0.15992756187915802,0.4158642888069153,0.4147078096866608,0.5852922201156616,Physical or Cognitive Task
623,0.0,False,True,3.0,1.0,1.1667974882260597,21,0.006586774607352635,30362.82,0.01992915813521281,95.00843099248554,0.5097454786300659,0.4902545213699341,0.0,0.0,0.0,0.0,0.497829794883728,0.5021701455116272,Low Automatable User Task
67,0.5742507576942444,False,False,20.0,7.0,1.0,9,0.018713081120079498,-1.0,0.003304667934050035,292.1132068114822,0.8684810400009155,0.13151893019676208,0.19431810081005094,0.2842731177806854,0.20964910089969635,0.3117596507072449,0.7897992730140686,0.21020077168941492,High Automatable User Task
142,1.0,False,False,11.0,27.0,1.0,8,0.008589980610542407,0.02,0.0039509573761431415,154.47648102228212,0.6520493030548096,0.34795066714286804,0.2684738337993622,0.3052535951137543,0.2601189911365509,0.16615362465381622,0.7132654786109924,0.2867345213890076,High Automatable User Task
424,0.5092958807945251,True,False,1.0,9.0,2.159265584970111,1,0.0020113225887794547,10126.71,0.003323637346606625,5.815489565809053,0.7628452777862549,0.2371547967195511,0.20292332768440247,0.2196890264749527,0.15727882087230682,0.4201087355613709,0.0,0.0,High Automatable User Task
318,1.0,False,False,3.0,3.0,1.0,3,9.018352347026196e-05,25.0,1.0426492824842608e-09,25.0,0.7140650749206543,0.2859349548816681,0.2047790139913559,0.20482437312603,0.13248851895332334,0.457908034324646,0.7671414613723755,0.2328585982322693,Physical or Cognitive Task
597,0.5835991501808167,True,True,1.0,1.0,2.0,1,0.13333333333334307,4.51,0.04381469590912702,0.09433611330611336,0.7733657956123352,0.2266342341899872,0.2012462168931961,0.18902215361595154,0.13003158569335938,0.4797000586986542,0.5737494826316833,0.4262504577636719,Low Automatable User Task
95,1.0,False,False,27.0,18.0,1.0,9,0.015939937773368953,0.0,0.0030479291026789647,826.9152609837349,0.8121712207794191,0.18782874941825867,0.22850142419338226,0.3210272192955017,0.22287875413894653,0.22759267687797546,0.7566671967506409,0.2433327287435532,Low Automatable User Task
401,0.5971442461013794,True,False,1.0,11.0,1.801905387647832,40,0.0021815511962534413,0.0,0.0008842047874034408,8.691667371721168,0.6525024175643921,0.3474976122379303,0.20311035215854645,0.21702533960342407,0.16693170368671414,0.4129325747489929,0.0,0.0,Physical or Cognitive Task
9,1.0,False,False,0.0,0.0,10.372083748753738,53,0.19838291380620204,2.12,0.6385997435107946,0.1535971439143366,0.8028415441513062,0.19715841114521027,0.20173372328281405,0.31421905755996704,0.2188326120376587,0.26521459221839905,0.5495990514755249,0.4504009783267975,High Automatable User Task
462,0.573469877243042,False,False,2.0,2.0,1.0,233,0.029194390957464383,-1.0,0.0005909560457747633,112.95070372156314,0.8476352095603943,0.1523648202419281,0.18502207100391388,0.3259229063987732,0.18569821119308472,0.303356796503067,0.6726589202880859,0.3273410201072693,Low Automatable User Task
113,0.6458295583724976,False,False,4.0,6.0,1.0,6,0.0009018352347026196,0.04,0.002753199780726644,3096.0608520511023,0.887817919254303,0.11218206584453584,0.2010731399059296,0.2257559448480606,0.1469419300556183,0.4262289106845856,0.672168493270874,0.3278314769268036,Low Automatable User Task
668,1.0,False,False,0.0,0.0,1.0,5,0.0006995452955578874,0.72,0.001116100354422942,1281.8132434570073,0.7491621375083923,0.25083789229393005,0.21417473256587985,0.1664838045835495,0.1368205100297928,0.4825209975242615,0.7509806156158447,0.24901944398880005,Physical or Cognitive Task
600,0.7834091782569885,True,True,1.0,1.0,2.0,1,0.13333333333334307,26785.0,0.2400739264283312,0.0905550215907802,0.7318919897079468,0.2681080400943756,0.2200354039669037,0.1851336508989334,0.14537353813648224,0.4494574964046478,0.716785192489624,0.28321480751037603,Low Automatable User Task
463,1.0,False,False,3.0,4.0,1.14010989010989,56,0.00026003760833072685,2802.0,0.00013171532116009008,64.53306287043212,0.8188856244087219,0.1811143159866333,0.22437039017677307,0.3351070284843445,0.24184755980968475,0.19867494702339167,0.6601541638374329,0.3398458659648895,High Automatable User Task
26,0.4680659174919128,False,True,0.0,1.0,1.054472091459314,438,0.2354354354354349,7213.09,0.3055933794369292,225.5334237027185,0.7093380689620972,0.2906619608402252,0.24702470004558566,0.34256333112716675,0.2388069927692413,0.17160499095916748,0.0,0.0,Automated
78,1.0,False,False,12.0,12.0,1.10625,8,0.007981241827118221,0.05,0.00039907854839523014,73.43061979086627,0.7223340272903442,0.27766597270965576,0.21653702855110168,0.1909884661436081,0.13894835114479065,0.4535261392593384,0.5580999255180359,0.4419000744819641,Physical or Cognitive Task
568,1.0,False,False,3.0,3.0,3.3,10,0.04734576757532282,0.0,0.7111650485436893,21.434627874969173,0.6467978954315186,0.35320207476615906,0.20509043335914606,0.20726178586483,0.156367227435112,0.4312805533409119,0.5774669051170349,0.4225331246852875,Physical or Cognitive Task
